Row.ID,Date,TIME.POINT,Luna.Num,Luna.Letter,Luna_grouping,TRT,FOCAL,FOCAL_col,FOCAL_ID,USE,FOCAL_HT_mm,Focal_BD,Focal_FL,Focal_FR,FOCAL_REP_EFFORT,FOCAL_Biomass_g,NEIGH,NEIGH_CT,AVG_NEIGH_HT_mm,TALLEST_IN_30cm_mm,Per_Litt,Per_Bare,Per_Plant,Neigh_per_BD,Neigh_per_FL,Neigh_per_FR,ALIVE_Y.N,NOTES,NOTES.2,NOTES.3,NOTES.4,NOTES.5
377,3/14/2021,2,1,A,1.CTRL,CTRL,GR,CL,1A_CTRL_GR_CL,Y,17,.,.,.,0,.,BLUE DICK,1,18,#N/A,30,70,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
378,3/14/2021,2,1,A,1.CTRL,CTRL,GR,CL,1A_CTRL_GR_CL,Y,17,.,.,.,0,.,GR,5,13,#N/A,30,70,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
379,3/14/2021,2,1,A,1.CTRL,CTRL,GR,OR,1A_CTRL_GR_OR,Y,22,.,.,.,0,.,CALLIANDRA,1,23,#N/A,98,2,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
380,3/14/2021,2,1,A,1.CTRL,CTRL,GR,OR,1A_CTRL_GR_OR,Y,22,.,.,.,0,.,GR,1,26,#N/A,98,2,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
381,3/14/2021,2,1,A,1.CTRL,CTRL,GR,OR_BLK,1A_CTRL_GR_OR_BLK,Y,28,.,.,.,0,.,GR,9,12,#N/A,10,90,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
382,3/14/2021,2,1,A,1.CTRL,CTRL,GR,OR_PP,1A_CTRL_GR_OR_PP,Y,24,.,.,.,0,.,GR,4,20,#N/A,10,90,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
383,3/14/2021,2,1,A,1.CTRL,CTRL,GR,PP,1A_CTRL_GR_PP,Y,28,.,.,.,0,.,BE,2,7,#N/A,95,5,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
384,3/14/2021,2,1,A,1.CTRL,CTRL,GR,PP,1A_CTRL_GR_PP,Y,28,.,.,.,0,.,GR,2,15,#N/A,95,5,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
385,3/14/2021,2,1,A,1.CTRL,CTRL,GR,RD,1A_CTRL_GR_RD,Y,25,.,.,.,0,.,.,.,.,#N/A,15,85,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
414,3/14/2021,2,1,B,1.CTRL,CTRL,BE,BLK,1B_CTRL_BE_BLK,Y,16,.,.,.,0,.,BE,13,13,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
415,3/14/2021,2,1,B,1.CTRL,CTRL,BE,BU,1B_CTRL_BE_BU,Y,7,.,.,.,0,.,BE,13,13,#N/A,25,75,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
416,3/14/2021,2,1,B,1.CTRL,CTRL,BE,BU,1B_CTRL_BE_BU,Y,7,.,.,.,0,.,FG,11,11,#N/A,25,75,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
417,3/14/2021,2,1,B,1.CTRL,CTRL,BE,BU,1B_CTRL_BE_BU,Y,7,.,.,.,0,.,GR,12,12,#N/A,25,75,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
418,3/14/2021,2,1,B,1.CTRL,CTRL,BE,CL,1B_CTRL_BE_CL,Y,14,.,.,.,0,.,BE,10,10,#N/A,15,85,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
419,3/14/2021,2,1,B,1.CTRL,CTRL,BE,OR,1B_CTRL_BE_OR,Y,12,.,.,.,0,.,BE,2,6,#N/A,33,64,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
420,3/14/2021,2,1,B,1.CTRL,CTRL,BE,OR,1B_CTRL_BE_OR,Y,12,.,.,.,0,.,FG,1,13,#N/A,33,64,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
421,3/14/2021,2,1,B,1.CTRL,CTRL,BE,PP,1B_CTRL_BE_PP,Y,10,.,.,.,0,.,.,.,.,#N/A,1,99,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
422,3/14/2021,2,1,B,1.CTRL,CTRL,BE,PP_BLK,1B_CTRL_BE_PP_BLK,Y,15,.,.,.,0,.,BE,11,11,#N/A,65,35,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
423,3/14/2021,2,1,B,1.CTRL,CTRL,BE,RD,1B_CTRL_BE_RD,Y,13,.,.,.,0,.,BE,1,13,#N/A,97,3,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
424,3/14/2021,2,1,B,1.CTRL,CTRL,BE,RD,1B_CTRL_BE_RD,Y,13,.,.,.,0,.,FG,1,12,#N/A,97,3,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
425,3/14/2021,2,1,B,1.CTRL,CTRL,BE,RD_BLK,1B_CTRL_BE_RD_BLK,Y,2,.,.,.,0,.,BE,6,6,#N/A,5,95,1,.,.,.,Y,#N/A,FOCAL EATEN,#N/A,#N/A,#N/A
426,3/14/2021,2,1,B,1.CTRL,CTRL,BE,RD_BU,1B_CTRL_BE_RD_BU,Y,15,.,.,.,0,.,BE,16,16,#N/A,25,75,1,.,.,.,Y,#N/A,BASE of SHRUB,#N/A,#N/A,#N/A
427,3/14/2021,2,1,B,1.CTRL,CTRL,BE,RD_CL,1B_CTRL_BE_RD_CL,Y,13,.,.,.,0,.,PERE,13,13,245,15,85,1,.,.,.,Y,#N/A,WAS A 2ND RD BE FOUND IN THE FIELD (MIGHT NOT HAVE FIRST TIMEPOINT),#N/A,#N/A,#N/A
428,3/14/2021,2,1,B,1.CTRL,CTRL,BE,RD_OR,1B_CTRL_BE_RD_OR,Y,14,.,.,.,0,.,.,.,.,#N/A,25,75,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
429,3/14/2021,2,1,B,1.CTRL,CTRL,BE,RD_PP,1B_CTRL_BE_RD_PP,Y,15,.,.,.,0,.,FG,1,26,#N/A,8,92,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
430,3/14/2021,2,1,B,1.CTRL,CTRL,BR,RD,1B_CTRL_BR_RD,Y,5,.,.,.,0,.,BE,9,9,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
431,3/14/2021,2,1,B,1.CTRL,CTRL,FG,BLK,1B_CTRL_FG_BLK,Y,16,.,.,.,0,.,FG,1,15,#N/A,90,10,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
432,3/14/2021,2,1,B,1.CTRL,CTRL,FG,BU,1B_CTRL_FG_BU,Y,17,.,.,.,0,.,FG,4,20,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
433,3/14/2021,2,1,B,1.CTRL,CTRL,FG,BU_OR,1B_CTRL_FG_BU_OR,Y,20,.,.,.,0,.,.,.,.,#N/A,40,60,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
434,3/14/2021,2,1,B,1.CTRL,CTRL,FG,CL,1B_CTRL_FG_CL,Y,25,.,.,.,0,.,BE,1,13,#N/A,95,5,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
435,3/14/2021,2,1,B,1.CTRL,CTRL,FG,CL_OR,1B_CTRL_FG_CL_OR,Y,18,.,.,.,0,.,FG,3,16,#N/A,15,85,2,.,.,.,Y,#N/A,SEEDING,#N/A,#N/A,#N/A
436,3/14/2021,2,1,B,1.CTRL,CTRL,FG,OR,1B_CTRL_FG_OR,Y,20,.,.,.,0,.,GR,1,15,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
437,3/14/2021,2,1,B,1.CTRL,CTRL,FG,PP,1B_CTRL_FG_PP,Y,20,.,.,.,0,.,FG,1,21,#N/A,95,5,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
438,3/14/2021,2,1,B,1.CTRL,CTRL,FG,RD,1B_CTRL_FG_RD,Y,18,.,.,.,0,.,.,.,.,#N/A,45,55,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
439,3/14/2021,2,1,B,1.CTRL,CTRL,FG,RD_PP,1B_CTRL_FG_RD_PP,Y,15,.,.,.,0,.,FG,1,16,#N/A,98,2,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
440,3/14/2021,2,1,B,1.CTRL,CTRL,GR,BU,1B_CTRL_GR_BU,Y,18,.,.,.,0,.,BE,2,5,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
441,3/14/2021,2,1,B,1.CTRL,CTRL,GR,BU,1B_CTRL_GR_BU,Y,18,.,.,.,0,.,FG,2,20,#N/A,5,95,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
442,3/14/2021,2,1,B,1.CTRL,CTRL,GR,BU,1B_CTRL_GR_BU,Y,18,.,.,.,0,.,GR,11,15,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
443,3/14/2021,2,1,B,1.CTRL,CTRL,GR,BU,1B_CTRL_GR_BU,Y,18,.,.,.,0,.,TINY CLUB,1,5,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
444,3/14/2021,2,1,B,1.CTRL,CTRL,GR,CL,1B_CTRL_GR_CL,Y,29,.,.,.,0,.,FG,4,22,#N/A,15,85,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
445,3/14/2021,2,1,B,1.CTRL,CTRL,GR,CL,1B_CTRL_GR_CL,Y,29,.,.,.,0,.,GR,17,30,#N/A,15,85,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
446,3/14/2021,2,1,B,1.CTRL,CTRL,GR,OR,1B_CTRL_GR_OR,Y,4,.,.,.,0,.,FG,2,19,#N/A,40,60,1,.,.,.,Y,#N/A,FOCAL DYING,#N/A,#N/A,#N/A
447,3/14/2021,2,1,B,1.CTRL,CTRL,GR,OR,1B_CTRL_GR_OR,Y,4,.,.,.,0,.,GR,1,16,#N/A,40,60,1,.,.,.,Y,#N/A,FOCAL DYING,#N/A,#N/A,#N/A
448,3/14/2021,2,1,B,1.CTRL,CTRL,GR,PP,1B_CTRL_GR_PP,Y,18,.,.,.,0,.,CALLIANDRA,1,115,#N/A,15,85,4,.,.,.,Y,#N/A,FOCAL DYING,#N/A,#N/A,#N/A
449,3/14/2021,2,1,B,1.CTRL,CTRL,GR,PP,1B_CTRL_GR_PP,Y,18,.,.,.,0,.,GR,3,19,#N/A,15,85,1,.,.,.,Y,#N/A,FOCAL DYING,#N/A,#N/A,#N/A
450,3/14/2021,2,1,B,1.CTRL,CTRL,GR,RD,1B_CTRL_GR_RD,Y,9,.,.,.,0,.,FG,2,20,#N/A,15,85,1,.,.,.,Y,#N/A,FOCAL DYING,#N/A,#N/A,#N/A
451,3/14/2021,2,1,B,1.CTRL,CTRL,GR,RD,1B_CTRL_GR_RD,Y,9,.,.,.,0,.,GR,1,10,#N/A,15,85,1,.,.,.,Y,#N/A,FOCAL DYING,#N/A,#N/A,#N/A
496,3/14/2021,2,1,C,1.CTRL,CTRL,BE,BLK,1C_CTRL_BE_BLK,Y,15,.,.,.,0,.,TINY CLUB,1,2,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
497,3/14/2021,2,1,C,1.CTRL,CTRL,BE,BU,1C_CTRL_BE_BU,Y,17,.,.,.,0,.,FG,2,15,#N/A,85,15,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
498,3/14/2021,2,1,C,1.CTRL,CTRL,BE,OR,1C_CTRL_BE_OR,Y,.,.,.,.,0,.,.,.,.,#N/A,.,.,.,.,.,.,NA,#N/A,MISSING,#N/A,#N/A,#N/A
501,3/14/2021,2,1,C,1.CTRL,CTRL,BE,OR_BLK,1C_CTRL_BE_OR_BLK,Y,16,.,.,.,0,.,CRENULATE SHRUB,1,18,224,97,3,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
499,3/14/2021,2,1,C,1.CTRL,CTRL,BE,PP,1C_CTRL_BE_PP,Y,7,.,.,.,0,.,.,.,.,#N/A,80,20,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
500,3/14/2021,2,1,C,1.CTRL,CTRL,BE,PP_OR,1C_CTRL_BE_PP_OR,Y,11,.,.,.,0,.,BE,2,15,#N/A,7,93,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
502,3/14/2021,2,1,C,1.CTRL,CTRL,BE,RD,1C_CTRL_BE_RD,Y,6,.,.,.,0,.,.,.,.,#N/A,10,90,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
503,3/14/2021,2,1,C,1.CTRL,CTRL,BE,RD_BU,1C_CTRL_BE_RD_BU,Y,27,.,.,.,0,.,FB SPAT,1,2,#N/A,10,90,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
504,3/14/2021,2,1,C,1.CTRL,CTRL,BE,RD_CL,1C_CTRL_BE_RD_CL,Y,10,.,.,.,0,.,BE,9,10,#N/A,7,93,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
505,3/14/2021,2,1,C,1.CTRL,CTRL,BR,RD_DOUBLE,1C_CTRL_BR_RD_DOUBLE,Y,.,.,.,.,0,.,.,.,.,#N/A,.,.,.,.,.,.,NA,#N/A,"LOST, TOOTHPICKS PULLED UP SO WE REMOVED THEM",#N/A,#N/A,#N/A
506,3/14/2021,2,1,C,1.CTRL,CTRL,FG,BLK,1C_CTRL_FG_BLK,Y,30,.,.,.,0,.,BE,2,8,#N/A,65,35,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
507,3/14/2021,2,1,C,1.CTRL,CTRL,FG,BLK_RD,1C_CTRL_FG_BLK_RD,Y,20,.,.,.,0,.,FG,1,30,#N/A,95,5,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
508,3/14/2021,2,1,C,1.CTRL,CTRL,FG,BU,1C_CTRL_FG_BU,Y,19,.,.,.,0,.,FG,1,10,#N/A,80,20,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
509,3/14/2021,2,1,C,1.CTRL,CTRL,FG,BU_OR,1C_CTRL_FG_BU_OR,Y,27,.,.,.,0,.,BE,1,8,#N/A,70,30,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
510,3/14/2021,2,1,C,1.CTRL,CTRL,FG,BU_OR,1C_CTRL_FG_BU_OR,Y,27,.,.,.,0,.,FB SPAT,1,1,#N/A,70,30,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
511,3/14/2021,2,1,C,1.CTRL,CTRL,FG,CL,1C_CTRL_FG_CL,Y,11,.,.,.,0,.,CALLIANDRA,1,28,#N/A,15,85,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
512,3/14/2021,2,1,C,1.CTRL,CTRL,FG,OR,1C_CTRL_FG_OR,Y,20,.,.,.,0,.,FG,3,18,#N/A,10,90,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
513,3/14/2021,2,1,C,1.CTRL,CTRL,FG,OR_CL,1C_CTRL_FG_OR_CL,Y,15,.,.,.,0,.,FB SPAT,1,2,213,15,85,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
514,3/14/2021,2,1,C,1.CTRL,CTRL,FG,OR_PP,1C_CTRL_FG_OR_PP,Y,12,.,.,.,0,.,.,.,.,255,3,97,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
517,3/14/2021,2,1,C,1.CTRL,CTRL,FG,PP,1C_CTRL_FG_PP,Y,20,.,.,.,0,.,FG,1,19,#N/A,45,55,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
518,3/14/2021,2,1,C,1.CTRL,CTRL,FG,PP,1C_CTRL_FG_PP,Y,26,.,.,.,0,.,FG,1,25,224,8,92,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
515,3/14/2021,2,1,C,1.CTRL,CTRL,FG,PP_DOUBLE,1C_CTRL_FG_PP_DOUBLE,Y,26,.,.,.,0,.,BE,1,12,224,8,92,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
516,3/14/2021,2,1,C,1.CTRL,CTRL,FG,PP_DOUBLE,1C_CTRL_FG_PP_DOUBLE,Y,26,.,.,.,0,.,CALLIANDRA,1,3,224,8,92,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
519,3/14/2021,2,1,C,1.CTRL,CTRL,FG,PP_RD,1C_CTRL_FG_PP_RD,Y,20,.,.,.,0,.,TINY CLUB,1,7,213,99,1,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
520,3/14/2021,2,1,C,1.CTRL,CTRL,FG,RD,1C_CTRL_FG_RD,Y,20,.,.,.,0,.,CALLIANDRA,1,26,#N/A,70,30,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
521,3/14/2021,2,1,C,1.CTRL,CTRL,GR,BLK,1C_CTRL_GR_BLK,Y,18,.,.,.,0,.,GR,1,19,#N/A,20,80,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
522,3/14/2021,2,1,C,1.CTRL,CTRL,GR,BLK_RD,1C_CTRL_GR_BLK_RD,Y,21,.,.,.,0,.,FG,1,40,#N/A,20,80,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
523,3/14/2021,2,1,C,1.CTRL,CTRL,GR,BLK_RD,1C_CTRL_GR_BLK_RD,Y,21,.,.,.,0,.,GR,7,18,#N/A,20,80,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
524,3/14/2021,2,1,C,1.CTRL,CTRL,GR,BU,1C_CTRL_GR_BU,Y,18,.,.,.,0,.,GR,4,13,#N/A,15,85,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
525,3/14/2021,2,1,C,1.CTRL,CTRL,GR,OR,1C_CTRL_GR_OR,Y,12,.,.,.,0,.,BE,1,9,#N/A,30,70,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
526,3/14/2021,2,1,C,1.CTRL,CTRL,GR,OR,1C_CTRL_GR_OR,Y,12,.,.,.,0,.,FG,3,16,#N/A,30,70,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
527,3/14/2021,2,1,C,1.CTRL,CTRL,GR,PP,1C_CTRL_GR_PP,Y,23,.,.,.,0,.,FG,1,10,#N/A,15,85,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
528,3/14/2021,2,1,C,1.CTRL,CTRL,GR,PP,1C_CTRL_GR_PP,Y,23,.,.,.,0,.,GR,16,20,#N/A,15,85,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
529,3/14/2021,2,1,C,1.CTRL,CTRL,GR,RD,1C_CTRL_GR_RD,Y,30,.,.,.,0,.,BE,2,13,#N/A,25,75,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
530,3/14/2021,2,1,C,1.CTRL,CTRL,GR,RD,1C_CTRL_GR_RD,Y,30,.,.,.,0,.,GR,4,23,#N/A,25,75,1,.,.,.,Y,#N/A,FOCAL SEEDING,#N/A,#N/A,#N/A
387,3/14/2021,2,1,A,1.LG,LG,BE,BU,1A_LG_BE_BU,Y,6,.,.,.,0,.,BE,2,4,#N/A,15,85,1,.,.,.,Y,#N/A,FOCAL DYING,#N/A,#N/A,#N/A
388,3/14/2021,2,1,A,1.LG,LG,BE,BU,1A_LG_BE_BU,Y,6,.,.,.,0,.,BR,1,16,#N/A,15,85,1,.,.,.,Y,#N/A,FOCAL DYING,#N/A,#N/A,#N/A
386,3/14/2021,2,1,A,1.LG,LG,BE,BU_DOUBLE,1A_LG_BE_BU_DOUBLE,Y,14,.,.,.,0,.,BE,1,6,#N/A,3,97,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
389,3/14/2021,2,1,A,1.LG,LG,BE,CL,1A_LG_BE_CL,Y,7,.,.,.,0,.,.,.,.,,15,85,1,.,.,.,Y,#N/A,FOCAL DYING,#N/A,#N/A,#N/A
390,3/14/2021,2,1,A,1.LG,LG,BE,OR,1A_LG_BE_OR,Y,10,.,.,.,0,.,BE,2,6,#N/A,80,20,1,.,.,.,Y,#N/A,FOCAL DYING,#N/A,#N/A,#N/A
391,3/14/2021,2,1,A,1.LG,LG,BE,PP,1A_LG_BE_PP,Y,12,.,.,.,0,.,.,.,.,#N/A,80,20,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
392,3/14/2021,2,1,A,1.LG,LG,BE,RD,1A_LG_BE_RD,Y,16,.,.,.,0,.,.,.,.,#N/A,50,50,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
393,3/14/2021,2,1,A,1.LG,LG,BE,RD_DOUBLE,1A_LG_BE_RD_DOUBLE,Y,9,.,.,.,0,.,BE,1,8,#N/A,80,20,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
394,3/14/2021,2,1,A,1.LG,LG,BR,BLK,1A_LG_BR_BLK,Y,0,.,.,.,0,.,BE,2,3,#N/A,20,80,1,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
395,3/14/2021,2,1,A,1.LG,LG,BR,BLK_BU,1A_LG_BR_BLK_BU,Y,4,.,.,.,0,.,BR,1,3,#N/A,2,98,1,.,.,.,Y,#N/A,FOCAL EATEN; NEIGHBOR EATEN,#N/A,#N/A,#N/A
396,3/14/2021,2,1,A,1.LG,LG,BR,BLK_OR,1A_LG_BR_BLK_OR,Y,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,NA,.,MISSING,#N/A,#N/A,#N/A
397,3/14/2021,2,1,A,1.LG,LG,BR,BLK_RD,1A_LG_BR_BLK_RD,Y,3,.,.,.,0,.,.,.,.,#N/A,2,98,1,.,.,.,Y,#N/A,FOCAL EATEN,#N/A,#N/A,#N/A
398,3/14/2021,2,1,A,1.LG,LG,BR,BU,1A_LG_BR_BU,Y,11,.,.,.,0,.,BE,2,5,#N/A,40,60,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
399,3/14/2021,2,1,A,1.LG,LG,BR,BU,1A_LG_BR_BU,Y,11,.,.,.,0,.,FB SPAT,1,3,#N/A,40,60,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
400,3/14/2021,2,1,A,1.LG,LG,BR,BU,1A_LG_BR_BU,Y,11,.,.,.,0,.,FUZZY CUP,1,5,#N/A,40,60,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
401,3/14/2021,2,1,A,1.LG,LG,BR,CL,1A_LG_BR_CL,Y,3,.,.,.,0,.,.,.,.,#N/A,3,97,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
402,3/14/2021,2,1,A,1.LG,LG,BR,OR,1A_LG_BR_OR,Y,4,.,.,.,0,.,.,.,.,#N/A,20,80,1,.,.,.,Y,#N/A,FOCAL EATEN,#N/A,#N/A,#N/A
403,3/14/2021,2,1,A,1.LG,LG,BR,PP,1A_LG_BR_PP,Y,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,NA,.,MISSING,#N/A,#N/A,#N/A
404,3/14/2021,2,1,A,1.LG,LG,BR,RD,1A_LG_BR_RD,Y,2,.,.,.,0,.,.,.,.,#N/A,50,50,1,.,.,.,Y,#N/A,FOCAL EATEN,#N/A,#N/A,#N/A
405,3/14/2021,2,1,A,1.LG,LG,FG,BU,1A_LG_FG_BU,Y,36,.,.,.,0,.,.,.,.,#N/A,60,40,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
406,3/14/2021,2,1,A,1.LG,LG,FG,BU_DOUBLE,1A_LG_FG_BU_DOUBLE,Y,25,.,.,.,0,.,BR,1,18,#N/A,20,80,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
407,3/14/2021,2,1,A,1.LG,LG,FG,CL_RD,1A_LG_FG_CL_RD,Y,29,.,.,.,0,.,BE,1,12,,70,30,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
408,3/14/2021,2,1,A,1.LG,LG,FG,CL_RD,1A_LG_FG_CL_RD,Y,29,.,.,.,0,.,FUZZY CUP,1,13,,70,30,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
409,3/14/2021,2,1,A,1.LG,LG,FG,OR,1A_LG_FG_OR,Y,14,.,.,.,0,.,BE,1,12,#N/A,40,60,1,.,.,.,Y,#N/A,FOCAL EATEN,#N/A,#N/A,#N/A
410,3/14/2021,2,1,A,1.LG,LG,FG,PP,1A_LG_FG_PP,Y,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,NA,.,"NOT FOCAL SPECIES, CRYPTANTHA",#N/A,#N/A,#N/A
411,3/14/2021,2,1,A,1.LG,LG,FG,RD,1A_LG_FG_RD,Y,23,.,.,.,0,.,BE,3,7,#N/A,80,20,2,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
412,3/14/2021,2,1,A,1.LG,LG,FG,RD_PP,1A_LG_FG_RD_PP,Y,14,.,.,.,0,.,.,.,.,#N/A,3,97,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
413,3/14/2021,2,1,A,1.LG,LG,GR,RD,1A_LG_GR_RD,Y,16,.,.,.,0,.,.,.,.,#N/A,5,95,1,.,.,.,Y,#N/A,,#N/A,#N/A,#N/A
452,3/14/2021,2,1,B,1.LG,LG,BE,BLK,1B_LG_BE_BLK,Y,8,.,.,.,0,.,GR,1,20,#N/A,97,3,1,.,.,.,Y,#N/A,FOCAL EATEN,#N/A,#N/A,#N/A
453,3/14/2021,2,1,B,1.LG,LG,BE,BLK_DOUBLE,1B_LG_BE_BLK_DOUBLE,Y,18,.,.,.,0,.,BE,1,13,#N/A,20,80,2,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
454,3/14/2021,2,1,B,1.LG,LG,BE,BLK_DOUBLE,1B_LG_BE_BLK_DOUBLE,Y,18,.,.,.,0,.,BR,1,2,#N/A,20,80,2,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
455,3/14/2021,2,1,B,1.LG,LG,BE,BLK_DOUBLE,1B_LG_BE_BLK_DOUBLE,Y,18,.,.,.,0,.,CALLIANDRA,1,38,#N/A,20,80,2,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
456,3/14/2021,2,1,B,1.LG,LG,BE,BLK_DOUBLE,1B_LG_BE_BLK_DOUBLE,Y,18,.,.,.,0,.,TINY FB,1,4,#N/A,20,80,2,.,.,.,N,#N/A,,#N/A,#N/A,#N/A
457,3/14/2021,2,1,B,1.LG,LG,BE,BU,1B_LG_BE_BU,Y,9,.,.,.,0,.,BE,2,22,#N/A,97,3,1,.,.,.,Y,#N/A,FOCAL EATEN,#N/A,#N/A,#N/A
458,3/14/2021,2,1,B,1.LG,LG,BE,BU,1B_LG_BE_BU,Y,9,.,.,.,0,.,GR,3,30,#N/A,97,80,2,.,.,.,Y,#N/A,FOCAL EATEN,#N/A,#N/A,#N/A
459,3/14/2021,2,1,B,1.LG,LG,BE,CL,1B_LG_BE_CL,Y,10,.,.,.,0,.,BE,1,14,#N/A,95,5,1,.,.,.,Y,#N/A,FOCAL EATEN,#N/A,#N/A,#N/A
460,3/14/2021,2,1,B,1.LG,LG,BE,CL,1B_LG_BE_CL,Y,10,.,.,.,0,.,GR,1,9,#N/A,95,5,1,.,.,.,Y,#N/A,FOCAL EATEN,#N/A,#N/A,#N/A
461,3/14/2021,2,1,B,1.LG,LG,BE,CL_DOUBLE,1B_LG_BE_CL_DOUBLE,Y,4,.,.,.,0,.,BE,1,8,#N/A,20,80,1,.,.,.,Y,#N/A,FOCAL EATEN,#N/A,#N/A,#N/A
